year,date_local,site_number,latitude,longitude,aqi
1974,1974-10-05,0007,30.436895,-84.28075,11.0
1974,1974-10-06,0007,30.436895,-84.28075,10.0
1974,1974-10-07,0007,30.436895,-84.28075,20.0
1974,1974-10-08,0007,30.436895,-84.28075,34.0
1974,1974-10-09,0007,30.436895,-84.28075,33.0
1974,1974-10-11,0007,30.436895,-84.28075,20.0
1974,1974-10-12,0007,30.436895,-84.28075,18.0
1974,1974-10-13,0007,30.436895,-84.28075,16.0
1974,1974-10-14,0007,30.436895,-84.28075,28.0
1974,1974-10-15,0007,30.436895,-84.28075,25.0
1974,1974-10-16,0007,30.436895,-84.28075,16.0
1974,1974-10-17,0007,30.436895,-84.28075,26.0
1974,1974-10-18,0007,30.436895,-84.28075,75.0
1974,1974-10-19,0007,30.436895,-84.28075,104.0
1974,1974-10-20,0007,30.436895,-84.28075,20.0
1974,1974-10-21,0007,30.436895,-84.28075,22.0
1974,1974-10-22,0007,30.436895,-84.28075,22.0
1974,1974-10-23,0007,30.436895,-84.28075,36.0
1974,1974-10-24,0007,30.436895,-84.28075,54.0
1974,1974-10-25,0007,30.436895,-84.28075,66.0
1974,1974-10-26,0007,30.436895,-84.28075,67.0
1974,1974-10-27,0007,30.436895,-84.28075,45.0
1974,1974-10-28,0007,30.436895,-84.28075,35.0
1974,1974-10-29,0007,30.436895,-84.28075,64.0
1974,1974-10-30,0007,30.436895,-84.28075,57.0
1974,1974-10-31,0007,30.436895,-84.28075,31.0
1974,1974-06-29,0007,30.436895,-84.28075,120.0
1974,1974-05-01,0007,30.436895,-84.28075,84.0
1974,1974-05-02,0007,30.436895,-84.28075,31.0
1974,1974-05-03,0007,30.436895,-84.28075,43.0
1974,1974-05-04,0007,30.436895,-84.28075,71.0
1974,1974-05-05,0007,30.436895,-84.28075,45.0
1974,1974-05-06,0007,30.436895,-84.28075,27.0
1974,1974-05-07,0007,30.436895,-84.28075,77.0
1974,1974-05-08,0007,30.436895,-84.28075,51.0
1974,1974-05-09,0007,30.436895,-84.28075,90.0
1974,1974-05-10,0007,30.436895,-84.28075,36.0
1974,1974-05-11,0007,30.436895,-84.28075,47.0
1974,1974-05-12,0007,30.436895,-84.28075,71.0
1974,1974-05-13,0007,30.436895,-84.28075,77.0
1974,1974-05-14,0007,30.436895,-84.28075,44.0
1974,1974-05-15,0007,30.436895,-84.28075,33.0
1974,1974-05-16,0007,30.436895,-84.28075,29.0
1974,1974-05-17,0007,30.436895,-84.28075,35.0
1974,1974-05-18,0007,30.436895,-84.28075,36.0
1974,1974-05-19,0007,30.436895,-84.28075,34.0
1974,1974-05-20,0007,30.436895,-84.28075,29.0
1974,1974-05-25,0007,30.436895,-84.28075,154.0
1974,1974-05-21,0007,30.436895,-84.28075,35.0
1974,1974-05-22,0007,30.436895,-84.28075,29.0
1974,1974-05-23,0007,30.436895,-84.28075,34.0
1974,1974-05-24,0007,30.436895,-84.28075,49.0
1974,1974-05-26,0007,30.436895,-84.28075,61.0
1974,1974-05-27,0007,30.436895,-84.28075,48.0
1974,1974-05-28,0007,30.436895,-84.28075,48.0
1974,1974-05-29,0007,30.436895,-84.28075,36.0
1974,1974-05-30,0007,30.436895,-84.28075,18.0
1974,1974-05-31,0007,30.436895,-84.28075,21.0
1974,1974-06-01,0007,30.436895,-84.28075,17.0
1974,1974-06-02,0007,30.436895,-84.28075,24.0
1974,1974-06-03,0007,30.436895,-84.28075,44.0
1974,1974-06-04,0007,30.436895,-84.28075,32.0
1974,1974-06-05,0007,30.436895,-84.28075,44.0
1974,1974-06-06,0007,30.436895,-84.28075,38.0
1974,1974-06-07,0007,30.436895,-84.28075,13.0
1974,1974-06-11,0007,30.436895,-84.28075,71.0
1974,1974-06-08,0007,30.436895,-84.28075,33.0
1974,1974-06-09,0007,30.436895,-84.28075,37.0
1974,1974-06-10,0007,30.436895,-84.28075,19.0
1974,1974-06-12,0007,30.436895,-84.28075,112.0
1974,1974-06-13,0007,30.436895,-84.28075,115.0
1974,1974-06-14,0007,30.436895,-84.28075,44.0
1974,1974-06-15,0007,30.436895,-84.28075,42.0
1974,1974-06-16,0007,30.436895,-84.28075,105.0
1974,1974-06-17,0007,30.436895,-84.28075,105.0
1974,1974-06-18,0007,30.436895,-84.28075,105.0
1974,1974-06-19,0007,30.436895,-84.28075,108.0
1974,1974-06-20,0007,30.436895,-84.28075,90.0
1974,1974-06-21,0007,30.436895,-84.28075,115.0
1974,1974-06-22,0007,30.436895,-84.28075,147.0
1974,1974-06-23,0007,30.436895,-84.28075,45.0
1974,1974-06-24,0007,30.436895,-84.28075,41.0
1974,1974-06-25,0007,30.436895,-84.28075,54.0
1974,1974-06-26,0007,30.436895,-84.28075,36.0
1974,1974-06-27,0007,30.436895,-84.28075,54.0
1974,1974-06-28,0007,30.436895,-84.28075,133.0
1974,1974-06-29,0007,30.436895,-84.28075,204.0
1974,1974-06-30,0007,30.436895,-84.28075,169.0
1974,1974-07-01,0007,30.436895,-84.28075,84.0
1974,1974-07-02,0007,30.436895,-84.28075,31.0
1974,1974-07-03,0007,30.436895,-84.28075,31.0
1974,1974-07-04,0007,30.436895,-84.28075,31.0
1974,1974-07-05,0007,30.436895,-84.28075,23.0
1974,1974-07-06,0007,30.436895,-84.28075,36.0
1974,1974-07-07,0007,30.436895,-84.28075,37.0
1974,1974-07-08,0007,30.436895,-84.28075,40.0
1974,1974-07-09,0007,30.436895,-84.28075,40.0
1974,1974-07-10,0007,30.436895,-84.28075,51.0
1974,1974-07-11,0007,30.436895,-84.28075,67.0
1974,1974-07-12,0007,30.436895,-84.28075,97.0
1974,1974-07-13,0007,30.436895,-84.28075,108.0
1974,1974-07-14,0007,30.436895,-84.28075,119.0
1974,1974-07-15,0007,30.436895,-84.28075,119.0
1974,1974-07-16,0007,30.436895,-84.28075,45.0
1974,1974-07-17,0007,30.436895,-84.28075,49.0
1974,1974-07-18,0007,30.436895,-84.28075,23.0
1974,1974-07-19,0007,30.436895,-84.28075,28.0
1974,1974-07-20,0007,30.436895,-84.28075,29.0
1974,1974-07-21,0007,30.436895,-84.28075,38.0
1974,1974-07-22,0007,30.436895,-84.28075,51.0
1974,1974-07-23,0007,30.436895,-84.28075,40.0
1974,1974-07-24,0007,30.436895,-84.28075,26.0
1974,1974-07-25,0007,30.436895,-84.28075,21.0
1974,1974-07-26,0007,30.436895,-84.28075,26.0
1974,1974-07-27,0007,30.436895,-84.28075,35.0
1974,1974-07-28,0007,30.436895,-84.28075,58.0
1974,1974-07-29,0007,30.436895,-84.28075,40.0
1974,1974-07-30,0007,30.436895,-84.28075,26.0
1974,1974-08-01,0007,30.436895,-84.28075,17.0
1974,1974-08-02,0007,30.436895,-84.28075,12.0
1974,1974-08-03,0007,30.436895,-84.28075,12.0
1974,1974-08-04,0007,30.436895,-84.28075,12.0
1974,1974-08-05,0007,30.436895,-84.28075,16.0
1974,1974-08-06,0007,30.436895,-84.28075,23.0
1974,1974-08-07,0007,30.436895,-84.28075,19.0
1974,1974-08-08,0007,30.436895,-84.28075,19.0
1974,1974-08-09,0007,30.436895,-84.28075,42.0
1974,1974-08-10,0007,30.436895,-84.28075,43.0
1974,1974-08-11,0007,30.436895,-84.28075,41.0
1974,1974-08-12,0007,30.436895,-84.28075,32.0
1974,1974-08-13,0007,30.436895,-84.28075,35.0
1974,1974-08-14,0007,30.436895,-84.28075,24.0
1974,1974-08-15,0007,30.436895,-84.28075,23.0
1974,1974-08-16,0007,30.436895,-84.28075,24.0
1974,1974-08-17,0007,30.436895,-84.28075,47.0
1974,1974-08-18,0007,30.436895,-84.28075,48.0
1974,1974-08-19,0007,30.436895,-84.28075,44.0
1974,1974-08-20,0007,30.436895,-84.28075,47.0
1974,1974-08-24,0007,30.436895,-84.28075,18.0
1974,1974-08-21,0007,30.436895,-84.28075,26.0
1974,1974-08-22,0007,30.436895,-84.28075,23.0
1974,1974-08-23,0007,30.436895,-84.28075,23.0
1974,1974-08-25,0007,30.436895,-84.28075,25.0
1974,1974-08-26,0007,30.436895,-84.28075,23.0
1974,1974-08-27,0007,30.436895,-84.28075,42.0
1974,1974-08-28,0007,30.436895,-84.28075,33.0
1974,1974-08-29,0007,30.436895,-84.28075,30.0
1974,1974-08-30,0007,30.436895,-84.28075,9.0
1974,1974-08-31,0007,30.436895,-84.28075,27.0
1974,1974-09-01,0007,30.436895,-84.28075,44.0
1974,1974-09-02,0007,30.436895,-84.28075,29.0
1974,1974-09-03,0007,30.436895,-84.28075,25.0
1974,1974-09-04,0007,30.436895,-84.28075,21.0
1974,1974-09-05,0007,30.436895,-84.28075,10.0
1974,1974-09-06,0007,30.436895,-84.28075,8.0
1974,1974-09-07,0007,30.436895,-84.28075,12.0
1974,1974-09-08,0007,30.436895,-84.28075,11.0
1974,1974-09-09,0007,30.436895,-84.28075,6.0
1974,1974-09-10,0007,30.436895,-84.28075,10.0
1974,1974-09-11,0007,30.436895,-84.28075,15.0
1974,1974-09-12,0007,30.436895,-84.28075,10.0
1974,1974-09-13,0007,30.436895,-84.28075,10.0
1974,1974-09-14,0007,30.436895,-84.28075,17.0
1974,1974-09-15,0007,30.436895,-84.28075,14.0
1974,1974-09-16,0007,30.436895,-84.28075,14.0
1974,1974-09-18,0007,30.436895,-84.28075,45.0
1974,1974-09-19,0007,30.436895,-84.28075,22.0
1974,1974-09-20,0007,30.436895,-84.28075,19.0
1974,1974-09-21,0007,30.436895,-84.28075,16.0
1974,1974-09-22,0007,30.436895,-84.28075,26.0
1974,1974-09-23,0007,30.436895,-84.28075,50.0
1974,1974-09-27,0007,30.436895,-84.28075,19.0
1974,1974-09-24,0007,30.436895,-84.28075,50.0
1974,1974-09-25,0007,30.436895,-84.28075,41.0
1974,1974-09-26,0007,30.436895,-84.28075,28.0
1974,1974-09-28,0007,30.436895,-84.28075,9.0
1974,1974-09-29,0007,30.436895,-84.28075,38.0
1974,1974-09-30,0007,30.436895,-84.28075,31.0
1974,1974-10-01,0007,30.436895,-84.28075,43.0
1974,1974-10-02,0007,30.436895,-84.28075,37.0
1974,1974-10-03,0007,30.436895,-84.28075,31.0
1974,1974-10-04,0007,30.436895,-84.28075,38.0
1974,1974-10-05,0007,30.436895,-84.28075,40.0
1974,1974-10-06,0007,30.436895,-84.28075,42.0
1974,1974-10-07,0007,30.436895,-84.28075,43.0
1974,1974-10-08,0007,30.436895,-84.28075,87.0
1974,1974-10-09,0007,30.436895,-84.28075,44.0
1974,1974-10-10,0007,30.436895,-84.28075,49.0
1974,1974-10-11,0007,30.436895,-84.28075,44.0
1974,1974-10-12,0007,30.436895,-84.28075,40.0
1974,1974-10-13,0007,30.436895,-84.28075,108.0
1974,1974-10-14,0007,30.436895,-84.28075,26.0
1974,1974-10-15,0007,30.436895,-84.28075,26.0
1974,1974-10-16,0007,30.436895,-84.28075,21.0
1974,1974-10-17,0007,30.436895,-84.28075,33.0
1974,1974-10-18,0007,30.436895,-84.28075,46.0
1974,1974-10-19,0007,30.436895,-84.28075,40.0
1974,1974-10-20,0007,30.436895,-84.28075,40.0
1974,1974-10-21,0007,30.436895,-84.28075,41.0
1974,1974-10-22,0007,30.436895,-84.28075,38.0
1974,1974-10-23,0007,30.436895,-84.28075,31.0
1974,1974-10-25,0007,30.436895,-84.28075,35.0
1974,1974-10-26,0007,30.436895,-84.28075,46.0
1974,1974-10-27,0007,30.436895,-84.28075,43.0
1974,1974-10-28,0007,30.436895,-84.28075,19.0
1974,1974-10-29,0007,30.436895,-84.28075,20.0
1974,1974-10-30,0007,30.436895,-84.28075,26.0
1974,1974-10-31,0007,30.436895,-84.28075,19.0
1974,1974-05-22,0007,30.436895,-84.28075,16.0
1974,1974-05-26,0007,30.436895,-84.28075,44.0
1974,1974-06-26,0007,30.436895,-84.28075,32.0
1974,1974-07-23,0007,30.436895,-84.28075,35.0
1974,1974-08-02,0007,30.436895,-84.28075,6.0
1974,1974-08-07,0007,30.436895,-84.28075,12.0
1974,1974-09-06,0007,30.436895,-84.28075,4.0
1974,1974-09-24,0007,30.436895,-84.28075,45.0
1974,1974-09-25,0007,30.436895,-84.28075,31.0
1974,1974-09-26,0007,30.436895,-84.28075,21.0
1974,1974-09-28,0007,30.436895,-84.28075,6.0
1974,1974-10-06,0007,30.436895,-84.28075,40.0
1974,1974-10-12,0007,30.436895,-84.28075,36.0
1974,1974-10-14,0007,30.436895,-84.28075,21.0
1974,1974-10-22,0007,30.436895,-84.28075,29.0
1975,1975-05-01,0008,30.489394,-84.285195,3.0
1975,1975-05-02,0008,30.489394,-84.285195,1.0
1975,1975-05-03,0008,30.489394,-84.285195,0.0
1975,1975-05-04,0008,30.489394,-84.285195,0.0
1975,1975-05-05,0008,30.489394,-84.285195,0.0
1975,1975-05-08,0008,30.489394,-84.285195,2.0
1975,1975-05-09,0008,30.489394,-84.285195,5.0
1975,1975-05-10,0008,30.489394,-84.285195,5.0
1975,1975-05-12,0008,30.489394,-84.285195,3.0
1975,1975-05-13,0008,30.489394,-84.285195,6.0
1975,1975-05-14,0008,30.489394,-84.285195,6.0
1975,1975-05-15,0008,30.489394,-84.285195,5.0
1975,1975-05-16,0008,30.489394,-84.285195,3.0
1975,1975-05-17,0008,30.489394,-84.285195,3.0
1975,1975-05-18,0008,30.489394,-84.285195,5.0
1975,1975-05-19,0008,30.489394,-84.285195,7.0
1975,1975-05-20,0008,30.489394,-84.285195,9.0
1975,1975-05-21,0008,30.489394,-84.285195,5.0
1975,1975-05-29,0008,30.489394,-84.285195,6.0
1975,1975-05-22,0008,30.489394,-84.285195,5.0
1975,1975-05-23,0008,30.489394,-84.285195,10.0
1975,1975-05-28,0008,30.489394,-84.285195,2.0
1975,1975-05-30,0008,30.489394,-84.285195,6.0
1975,1975-05-31,0008,30.489394,-84.285195,5.0
1975,1975-06-01,0008,30.489394,-84.285195,2.0
1975,1975-06-02,0008,30.489394,-84.285195,2.0
1975,1975-06-03,0008,30.489394,-84.285195,3.0
1975,1975-06-04,0008,30.489394,-84.285195,5.0
1975,1975-06-05,0008,30.489394,-84.285195,6.0
1975,1975-06-06,0008,30.489394,-84.285195,2.0
1975,1975-06-07,0008,30.489394,-84.285195,1.0
1975,1975-06-08,0008,30.489394,-84.285195,1.0
1975,1975-06-09,0008,30.489394,-84.285195,1.0
1975,1975-06-10,0008,30.489394,-84.285195,3.0
1975,1975-06-11,0008,30.489394,-84.285195,1.0
1975,1975-06-15,0008,30.489394,-84.285195,2.0
1975,1975-06-12,0008,30.489394,-84.285195,1.0
1975,1975-06-13,0008,30.489394,-84.285195,1.0
1975,1975-06-14,0008,30.489394,-84.285195,2.0
1975,1975-06-16,0008,30.489394,-84.285195,2.0
1975,1975-06-17,0008,30.489394,-84.285195,5.0
1975,1975-06-18,0008,30.489394,-84.285195,7.0
1975,1975-06-19,0008,30.489394,-84.285195,5.0
1975,1975-06-20,0008,30.489394,-84.285195,5.0
1975,1975-06-21,0008,30.489394,-84.285195,3.0
1975,1975-06-22,0008,30.489394,-84.285195,1.0
1975,1975-06-23,0008,30.489394,-84.285195,1.0
1975,1975-06-24,0008,30.489394,-84.285195,1.0
1975,1975-06-25,0008,30.489394,-84.285195,2.0
1975,1975-06-26,0008,30.489394,-84.285195,1.0
1975,1975-06-27,0008,30.489394,-84.285195,2.0
1975,1975-06-28,0008,30.489394,-84.285195,3.0
1975,1975-06-29,0008,30.489394,-84.285195,2.0
1975,1975-06-30,0008,30.489394,-84.285195,2.0
1975,1975-07-03,0008,30.489394,-84.285195,3.0
1975,1975-07-01,0008,30.489394,-84.285195,3.0
1975,1975-07-02,0008,30.489394,-84.285195,2.0
1975,1975-07-04,0008,30.489394,-84.285195,1.0
1975,1975-07-05,0008,30.489394,-84.285195,1.0
1975,1975-07-07,0008,30.489394,-84.285195,2.0
1975,1975-07-08,0008,30.489394,-84.285195,2.0
1975,1975-07-09,0008,30.489394,-84.285195,2.0
1975,1975-07-10,0008,30.489394,-84.285195,2.0
1975,1975-07-11,0008,30.489394,-84.285195,2.0
1975,1975-07-12,0008,30.489394,-84.285195,2.0
1975,1975-07-13,0008,30.489394,-84.285195,3.0
1975,1975-07-14,0008,30.489394,-84.285195,7.0
1975,1975-07-15,0008,30.489394,-84.285195,7.0
1975,1975-07-16,0008,30.489394,-84.285195,1.0
1975,1975-07-18,0008,30.489394,-84.285195,1.0
1975,1975-07-19,0008,30.489394,-84.285195,3.0
1975,1975-07-20,0008,30.489394,-84.285195,3.0
1975,1975-07-21,0008,30.489394,-84.285195,7.0
1975,1975-07-22,0008,30.489394,-84.285195,5.0
1975,1975-07-23,0008,30.489394,-84.285195,7.0
1975,1975-07-24,0008,30.489394,-84.285195,7.0
1975,1975-07-28,0008,30.489394,-84.285195,1.0
1975,1975-07-29,0008,30.489394,-84.285195,1.0
1975,1975-07-30,0008,30.489394,-84.285195,1.0
1975,1975-07-31,0008,30.489394,-84.285195,1.0
1975,1975-08-01,0008,30.489394,-84.285195,1.0
1975,1975-08-02,0008,30.489394,-84.285195,1.0
1975,1975-08-04,0008,30.489394,-84.285195,3.0
1975,1975-08-05,0008,30.489394,-84.285195,5.0
1975,1975-08-08,0008,30.489394,-84.285195,1.0
1975,1975-08-09,0008,30.489394,-84.285195,1.0
1975,1975-08-13,0008,30.489394,-84.285195,1.0
1975,1975-08-14,0008,30.489394,-84.285195,2.0
1975,1975-08-15,0008,30.489394,-84.285195,3.0
1975,1975-08-16,0008,30.489394,-84.285195,7.0
1975,1975-08-17,0008,30.489394,-84.285195,2.0
1975,1975-08-22,0008,30.489394,-84.285195,6.0
1975,1975-08-23,0008,30.489394,-84.285195,9.0
1975,1975-08-24,0008,30.489394,-84.285195,5.0
1975,1975-08-25,0008,30.489394,-84.285195,2.0
1975,1975-08-26,0008,30.489394,-84.285195,3.0
1975,1975-08-27,0008,30.489394,-84.285195,3.0
1975,1975-08-28,0008,30.489394,-84.285195,2.0
1975,1975-08-29,0008,30.489394,-84.285195,0.0
1975,1975-08-30,0008,30.489394,-84.285195,1.0
1975,1975-08-31,0008,30.489394,-84.285195,3.0
1975,1975-09-02,0008,30.489394,-84.285195,1.0
1975,1975-09-03,0008,30.489394,-84.285195,2.0
1975,1975-09-04,0008,30.489394,-84.285195,3.0
1975,1975-09-09,0008,30.489394,-84.285195,1.0
1975,1975-08-10,0008,30.489394,-84.285195,2.0
1975,1975-08-11,0008,30.489394,-84.285195,2.0
1975,1975-08-12,0008,30.489394,-84.285195,1.0
1975,1975-09-05,0008,30.489394,-84.285195,3.0
1975,1975-09-08,0008,30.489394,-84.285195,0.0
1975,1975-09-10,0008,30.489394,-84.285195,1.0
1975,1975-09-11,0008,30.489394,-84.285195,3.0
1975,1975-09-12,0008,30.489394,-84.285195,5.0
1975,1975-09-13,0008,30.489394,-84.285195,5.0
1975,1975-09-14,0008,30.489394,-84.285195,0.0
1975,1975-09-15,0008,30.489394,-84.285195,0.0
1975,1975-09-16,0008,30.489394,-84.285195,1.0
1975,1975-09-17,0008,30.489394,-84.285195,2.0
1975,1975-09-18,0008,30.489394,-84.285195,2.0
1975,1975-09-19,0008,30.489394,-84.285195,1.0
1975,1975-09-20,0008,30.489394,-84.285195,0.0
1975,1975-09-21,0008,30.489394,-84.285195,1.0
1975,1975-09-22,0008,30.489394,-84.285195,3.0
1975,1975-09-23,0008,30.489394,-84.285195,3.0
1975,1975-09-24,0008,30.489394,-84.285195,2.0
1975,1975-09-25,0008,30.489394,-84.285195,2.0
1975,1975-09-26,0008,30.489394,-84.285195,3.0
1975,1975-09-27,0008,30.489394,-84.285195,2.0
1975,1975-09-28,0008,30.489394,-84.285195,2.0
1975,1975-09-29,0008,30.489394,-84.285195,2.0
1975,1975-09-30,0008,30.489394,-84.285195,2.0
1975,1975-10-01,0008,30.489394,-84.285195,1.0
1975,1975-10-02,0008,30.489394,-84.285195,1.0
1975,1975-10-03,0008,30.489394,-84.285195,0.0
1975,1975-10-04,0008,30.489394,-84.285195,0.0
1975,1975-10-29,0008,30.489394,-84.285195,1.0
1975,1975-10-30,0008,30.489394,-84.285195,2.0
1975,1975-10-31,0008,30.489394,-84.285195,1.0
1975,1975-05-01,0008,30.489394,-84.285195,34.0
1975,1975-05-02,0008,30.489394,-84.285195,61.0
1975,1975-05-03,0008,30.489394,-84.285195,39.0
1975,1975-05-04,0008,30.489394,-84.285195,48.0
1975,1975-05-08,0008,30.489394,-84.285195,20.0
1975,1975-05-09,0008,30.489394,-84.285195,50.0
1975,1975-05-10,0008,30.489394,-84.285195,45.0
1975,1975-05-11,0008,30.489394,-84.285195,48.0
1975,1975-05-12,0008,30.489394,-84.285195,48.0
1975,1975-05-13,0008,30.489394,-84.285195,61.0
1975,1975-05-14,0008,30.489394,-84.285195,31.0
1975,1975-05-18,0008,30.489394,-84.285195,61.0
1975,1975-05-15,0008,30.489394,-84.285195,35.0
1975,1975-05-16,0008,30.489394,-84.285195,33.0
1975,1975-05-17,0008,30.489394,-84.285195,43.0
1975,1975-05-19,0008,30.489394,-84.285195,54.0
1975,1975-05-20,0008,30.489394,-84.285195,119.0
1975,1975-05-21,0008,30.489394,-84.285195,101.0
1975,1975-05-22,0008,30.489394,-84.285195,140.0
1975,1975-05-23,0008,30.489394,-84.285195,126.0
1975,1975-05-24,0008,30.489394,-84.285195,77.0
1975,1975-05-25,0008,30.489394,-84.285195,101.0
1975,1975-05-26,0008,30.489394,-84.285195,112.0
1975,1975-05-27,0008,30.489394,-84.285195,112.0
1975,1975-05-28,0008,30.489394,-84.285195,93.0
1975,1975-05-29,0008,30.489394,-84.285195,19.0
1975,1975-05-30,0008,30.489394,-84.285195,13.0
1975,1975-05-31,0008,30.489394,-84.285195,23.0
1975,1975-06-01,0008,30.489394,-84.285195,26.0
1975,1975-06-02,0008,30.489394,-84.285195,31.0
1975,1975-06-03,0008,30.489394,-84.285195,100.0
1975,1975-06-04,0008,30.489394,-84.285195,140.0
1975,1975-06-05,0008,30.489394,-84.285195,90.0
1975,1975-06-06,0008,30.489394,-84.285195,49.0
1975,1975-06-07,0008,30.489394,-84.285195,41.0
1975,1975-06-08,0008,30.489394,-84.285195,45.0
1975,1975-06-09,0008,30.489394,-84.285195,13.0
1975,1975-06-10,0008,30.489394,-84.285195,18.0
